food_type,base_safe_time,temperature_c,humidity_percent,time_since_cooked_min,packaging_type,sun_exposure,quantity_kg,safe_minutes_remaining
samosa_kachori,135,36.1,44.2,88,open,indoor_no_ac,18.4,0.0
bakery_cake,85,26.9,50.2,104,open,indoor_ac,20.2,0.0
fish_curry,80,33.2,37.2,67,semi_covered,outdoor_shaded,10.4,0.0
noodles,110,29.9,61.3,25,semi_covered,outdoor_direct_sun,15.0,19.6
pasta,105,37.4,65.7,60,semi_covered,outdoor_shaded,11.7,0.0
salad_cut_fruits,70,40.2,85.7,28,open,outdoor_direct_sun,10.2,0.0
milk_based_dessert,55,24.8,90.9,143,semi_covered,outdoor_direct_sun,17.0,0.0
noodles,110,27.8,45.8,94,semi_covered,outdoor_shaded,8.8,0.0
biryani,115,25.5,88.5,84,sealed,outdoor_direct_sun,18.3,0.0
dairy_sweets,60,25.8,77.6,29,open,outdoor_shaded,9.3,0.0
rice_meal,120,25.8,85.8,86,semi_covered,outdoor_shaded,13.0,0.0
dairy_sweets,60,26.1,58.9,89,open,outdoor_shaded,12.4,0.0
dry_food_roti,180,24.5,89.9,43,sealed,indoor_no_ac,9.7,85.4
raw_vegetable_salad,75,32.1,73.5,11,open,outdoor_shaded,11.5,0.0
bakery_cake,85,38.7,43.2,139,semi_covered,indoor_no_ac,14.3,0.0
noodles,110,35.2,38.8,7,sealed,outdoor_shaded,3.0,55.6
biryani,115,30.4,55.5,127,open,indoor_ac,6.2,0.0
paneer_dish,95,34.8,64.9,80,semi_covered,indoor_no_ac,20.0,0.0
dal,110,32.1,79.1,85,open,outdoor_shaded,17.9,0.0
chicken_curry,90,29.3,52.4,57,open,indoor_no_ac,16.3,0.0
raw_vegetable_salad,75,28.0,73.0,73,sealed,outdoor_shaded,23.4,0.0
fish_curry,80,38.1,41.7,24,open,outdoor_shaded,4.4,0.0
fried_snacks,140,35.5,74.7,34,sealed,indoor_ac,3.9,68.3
dairy_sweets,60,39.8,40.8,134,sealed,outdoor_direct_sun,18.4,0.0
fried_snacks,140,28.3,69.6,129,semi_covered,indoor_ac,7.7,0.0
dal,110,26.7,55.9,91,semi_covered,indoor_no_ac,22.6,0.0
biryani,115,39.7,81.5,92,semi_covered,outdoor_direct_sun,12.4,0.0
dairy_sweets,60,28.9,47.2,143,open,indoor_no_ac,8.5,0.0
milk_based_dessert,55,40.4,93.8,27,open,indoor_no_ac,10.1,0.0
bread_items,170,40.4,42.8,115,semi_covered,indoor_ac,8.5,12.2
rice_meal,120,31.2,90.9,117,sealed,indoor_no_ac,6.9,0.0
paneer_dish,95,33.9,53.2,37,semi_covered,outdoor_shaded,24.9,0.0
dal,110,26.7,48.8,55,sealed,indoor_no_ac,13.3,25.8
fried_snacks,140,40.1,66.5,84,semi_covered,outdoor_direct_sun,20.7,0.0
fried_snacks,140,25.8,63.8,97,semi_covered,outdoor_shaded,22.1,0.0
samosa_kachori,135,38.7,92.2,68,sealed,outdoor_shaded,8.4,12.9
milk_based_dessert,55,26.9,66.9,26,sealed,outdoor_shaded,10.5,0.0
curry_gravy,100,40.9,63.1,68,open,indoor_no_ac,22.8,0.0
fish_curry,80,35.4,50.3,136,open,indoor_ac,4.0,0.0
rice_meal,120,30.1,69.5,119,sealed,indoor_ac,17.2,0.0
raw_vegetable_salad,75,31.8,64.6,89,sealed,outdoor_direct_sun,17.8,0.0
curry_gravy,100,30.6,81.5,91,sealed,outdoor_direct_sun,9.7,0.0
noodles,110,26.2,46.0,35,open,indoor_no_ac,17.4,17.3
fried_rice,125,33.0,59.8,144,open,outdoor_shaded,21.4,0.0
dal,110,24.3,63.9,40,open,outdoor_direct_sun,23.5,1.4
biryani,115,24.4,63.2,80,sealed,outdoor_direct_sun,17.9,0.7
bread_items,170,34.4,77.2,77,semi_covered,outdoor_direct_sun,15.0,21.2
biryani,115,29.9,59.3,99,semi_covered,outdoor_direct_sun,17.1,0.0
paneer_dish,95,26.7,76.1,137,sealed,outdoor_shaded,4.5,0.0
dal,110,26.3,59.8,14,sealed,indoor_ac,9.6,69.0
dry_food_roti,180,29.4,50.9,16,open,indoor_ac,6.4,102.7
bakery_cake,85,32.4,65.8,24,semi_covered,indoor_ac,25.0,0.0
paneer_dish,95,39.7,88.6,54,semi_covered,outdoor_shaded,12.9,0.0
pasta,105,34.7,42.0,68,semi_covered,outdoor_direct_sun,23.6,0.0
fish_curry,80,28.4,63.7,28,semi_covered,indoor_ac,20.4,4.2
paneer_dish,95,37.4,64.0,102,sealed,indoor_ac,14.3,0.0
fried_rice,125,33.0,67.1,64,semi_covered,outdoor_direct_sun,15.5,0.0
biryani,115,31.9,41.3,41,semi_covered,indoor_ac,22.1,13.5
salad_cut_fruits,70,38.2,44.8,72,semi_covered,indoor_ac,12.4,0.0
dairy_sweets,60,41.9,73.8,90,sealed,indoor_ac,12.4,0.0
biryani,115,36.8,75.0,146,semi_covered,indoor_ac,6.2,0.0
pizza,95,38.7,74.8,88,open,indoor_ac,23.5,0.0
rice_meal,120,40.2,70.8,135,semi_covered,outdoor_shaded,16.5,0.0
curry_gravy,100,40.7,67.5,53,semi_covered,outdoor_shaded,23.1,0.0
pasta,105,38.4,66.8,66,open,outdoor_direct_sun,15.3,0.0
chicken_curry,90,36.4,40.7,49,open,indoor_no_ac,21.0,0.0
fried_snacks,140,28.0,54.8,104,sealed,indoor_no_ac,12.4,14.9
fried_rice,125,41.0,53.3,62,sealed,indoor_no_ac,11.2,2.7
noodles,110,39.3,94.4,91,sealed,indoor_ac,3.8,0.0
fish_curry,80,29.8,54.1,106,sealed,indoor_ac,4.8,0.0
milk_based_dessert,55,34.7,64.6,79,sealed,indoor_no_ac,15.2,0.0
bakery_cake,85,33.5,37.3,106,open,outdoor_shaded,8.4,0.0
salad_cut_fruits,70,38.7,72.3,13,sealed,indoor_no_ac,23.8,0.0
curry_gravy,100,38.3,54.6,66,sealed,outdoor_direct_sun,15.7,0.0
pizza,95,32.8,90.2,67,open,indoor_ac,17.0,0.0
milk_based_dessert,55,36.6,58.9,139,sealed,outdoor_shaded,3.1,0.0
rice_meal,120,27.1,44.0,123,open,outdoor_direct_sun,14.2,0.0
dry_food_roti,180,24.1,82.9,125,semi_covered,outdoor_shaded,5.0,5.8
milk_based_dessert,55,32.1,40.4,28,open,outdoor_shaded,16.1,0.0
pizza,95,33.4,39.8,58,sealed,indoor_ac,10.3,5.2
rice_meal,120,32.7,75.8,16,semi_covered,indoor_ac,19.1,34.9
noodles,110,31.9,90.7,123,semi_covered,outdoor_shaded,16.6,0.0
bakery_cake,85,35.6,50.7,37,sealed,indoor_ac,8.5,16.9
curry_gravy,100,39.6,39.2,119,semi_covered,indoor_no_ac,21.0,0.0
fried_rice,125,36.9,83.0,86,open,outdoor_shaded,19.5,0.0
rice_meal,120,37.6,75.4,132,semi_covered,indoor_ac,21.3,0.0
bakery_cake,85,25.8,83.0,23,open,outdoor_direct_sun,20.7,0.0
samosa_kachori,135,41.9,88.8,11,sealed,indoor_no_ac,16.5,42.4
dry_food_roti,180,33.7,56.8,150,semi_covered,indoor_ac,11.9,0.0
fried_rice,125,35.5,37.9,107,semi_covered,indoor_no_ac,9.7,0.0
fish_curry,80,37.2,58.5,131,open,outdoor_shaded,18.5,0.0
salad_cut_fruits,70,27.7,76.2,7,open,indoor_no_ac,24.6,0.0
curry_gravy,100,30.6,46.8,126,sealed,outdoor_direct_sun,3.3,0.0
fried_snacks,140,40.2,40.3,21,open,outdoor_direct_sun,12.6,13.7
dairy_sweets,60,38.2,66.6,22,semi_covered,indoor_ac,9.5,0.0
chicken_curry,90,32.6,67.5,119,sealed,outdoor_shaded,5.9,0.0
fried_rice,125,29.3,58.6,108,semi_covered,outdoor_shaded,16.1,0.0
bakery_cake,85,40.2,51.4,144,open,indoor_no_ac,20.6,0.0
biryani,115,30.3,48.6,129,open,indoor_ac,3.8,0.0
pizza,95,26.4,44.7,51,open,outdoor_direct_sun,11.4,0.0
salad_cut_fruits,70,39.3,43.7,100,open,outdoor_direct_sun,12.2,0.0
pizza,95,40.0,94.8,95,open,indoor_ac,9.3,0.0
chicken_curry,90,30.5,68.8,69,sealed,outdoor_shaded,19.7,0.0
noodles,110,26.7,55.2,5,open,outdoor_shaded,9.8,32.9
pasta,105,24.3,42.1,144,semi_covered,indoor_ac,6.2,0.0
dairy_sweets,60,38.7,52.0,85,semi_covered,indoor_ac,17.3,0.0
dal,110,28.5,36.4,36,semi_covered,indoor_ac,3.2,39.3
chicken_curry,90,35.2,53.1,113,open,indoor_no_ac,19.2,0.0
dal,110,24.4,43.1,131,semi_covered,outdoor_shaded,20.6,0.0
dal,110,40.6,69.8,36,sealed,indoor_no_ac,17.0,25.8
pizza,95,33.6,68.8,16,sealed,outdoor_direct_sun,14.3,20.0
fried_rice,125,35.6,69.4,6,sealed,indoor_ac,15.6,56.0
biryani,115,29.5,47.8,20,semi_covered,indoor_ac,23.8,58.2
fried_rice,125,35.2,79.0,88,sealed,outdoor_direct_sun,10.6,0.0
bread_items,170,27.9,37.4,48,semi_covered,outdoor_direct_sun,16.9,54.0
chicken_curry,90,37.4,60.4,106,semi_covered,indoor_no_ac,4.6,0.0
biryani,115,34.5,78.1,38,sealed,indoor_no_ac,18.2,22.0
bread_items,170,29.8,41.9,134,semi_covered,outdoor_shaded,3.2,0.0
rice_meal,120,29.8,82.5,119,semi_covered,outdoor_direct_sun,4.3,0.0
pizza,95,28.8,93.2,62,sealed,outdoor_shaded,13.5,0.0
curry_gravy,100,38.3,84.8,28,sealed,outdoor_direct_sun,4.7,14.6
pizza,95,29.4,48.8,81,sealed,outdoor_direct_sun,11.2,0.0
bakery_cake,85,28.3,64.0,49,open,indoor_no_ac,10.2,0.0
bakery_cake,85,33.1,44.7,124,semi_covered,outdoor_shaded,7.7,0.0
bread_items,170,36.0,90.6,40,open,indoor_no_ac,6.2,18.2
noodles,110,41.6,88.5,13,open,indoor_no_ac,5.9,0.0
pasta,105,34.8,91.9,145,semi_covered,indoor_no_ac,6.8,0.0
rice_meal,120,28.8,71.6,145,sealed,indoor_ac,21.6,0.0
raw_vegetable_salad,75,28.5,69.5,8,open,indoor_ac,22.9,6.3
fried_snacks,140,30.6,40.4,83,sealed,outdoor_direct_sun,17.6,16.7
rice_meal,120,28.9,75.2,34,semi_covered,indoor_ac,20.3,18.3
dal,110,25.0,55.8,80,open,outdoor_shaded,7.8,0.0
salad_cut_fruits,70,40.3,44.7,124,semi_covered,outdoor_shaded,12.4,0.0
fish_curry,80,30.7,45.4,37,open,outdoor_shaded,13.2,0.0
dal,110,25.9,50.3,5,semi_covered,indoor_ac,11.6,86.8
paneer_dish,95,32.8,92.6,43,open,indoor_no_ac,10.2,0.0
curry_gravy,100,24.4,37.8,25,open,outdoor_direct_sun,3.8,17.2
raw_vegetable_salad,75,31.4,79.7,19,sealed,indoor_ac,14.1,16.1
chicken_curry,90,40.7,70.9,43,open,outdoor_direct_sun,15.3,0.0
paneer_dish,95,27.1,80.2,28,sealed,outdoor_direct_sun,24.6,19.1
noodles,110,38.9,75.7,93,semi_covered,outdoor_shaded,7.4,0.0
paneer_dish,95,25.3,71.1,9,sealed,indoor_ac,4.7,53.2
dry_food_roti,180,32.0,66.2,41,semi_covered,indoor_ac,6.2,101.9
noodles,110,35.7,75.6,119,semi_covered,outdoor_shaded,5.9,0.0
bread_items,170,35.4,69.5,66,open,indoor_no_ac,12.8,19.2
dal,110,35.8,73.7,19,sealed,outdoor_shaded,21.2,23.5
fish_curry,80,32.5,58.5,131,semi_covered,outdoor_direct_sun,15.0,0.0
bakery_cake,85,30.7,75.2,63,sealed,outdoor_direct_sun,8.8,0.0
fish_curry,80,29.2,86.6,103,semi_covered,outdoor_shaded,18.6,0.0
rice_meal,120,36.6,68.7,100,open,outdoor_direct_sun,14.6,0.0
fried_rice,125,36.0,73.2,104,open,indoor_no_ac,5.5,0.0
rice_meal,120,36.4,53.4,72,semi_covered,outdoor_shaded,4.1,0.0
chicken_curry,90,40.6,91.3,15,sealed,indoor_ac,19.6,20.6
biryani,115,33.1,36.8,16,sealed,outdoor_shaded,12.7,63.7
fried_snacks,140,29.8,71.7,134,open,indoor_ac,7.7,0.0
chicken_curry,90,35.1,90.9,92,semi_covered,indoor_no_ac,20.9,0.0
milk_based_dessert,55,29.4,69.8,132,open,indoor_no_ac,18.2,0.0
samosa_kachori,135,32.9,61.4,18,sealed,indoor_no_ac,9.5,84.7
dairy_sweets,60,40.3,48.5,88,semi_covered,outdoor_shaded,15.8,0.0
bakery_cake,85,34.7,83.8,100,open,indoor_no_ac,18.6,0.0
fish_curry,80,36.6,72.5,103,sealed,indoor_no_ac,10.4,0.0
curry_gravy,100,24.0,78.2,93,open,indoor_ac,22.5,0.0
raw_vegetable_salad,75,24.3,62.9,146,sealed,indoor_no_ac,14.0,0.0
biryani,115,29.4,94.1,47,semi_covered,outdoor_direct_sun,3.1,20.4
noodles,110,41.3,61.7,121,sealed,outdoor_shaded,5.1,0.0
paneer_dish,95,25.6,85.1,17,open,indoor_no_ac,15.3,0.0
pasta,105,34.0,56.6,32,semi_covered,indoor_ac,12.1,23.7
paneer_dish,95,38.0,85.4,13,open,indoor_ac,6.1,7.5
noodles,110,36.1,50.4,77,semi_covered,indoor_ac,11.1,0.0
bread_items,170,27.4,69.7,148,open,indoor_ac,24.0,0.0
milk_based_dessert,55,28.1,94.1,39,sealed,indoor_no_ac,10.5,0.0
fried_rice,125,28.4,42.6,85,open,indoor_no_ac,7.6,0.0
fried_rice,125,25.9,80.8,11,semi_covered,outdoor_direct_sun,23.8,43.5
dry_food_roti,180,25.3,40.5,92,open,indoor_no_ac,13.6,37.7
fried_snacks,140,25.0,60.6,22,semi_covered,indoor_no_ac,16.7,72.5
raw_vegetable_salad,75,32.4,52.5,71,open,indoor_no_ac,3.4,0.0
bakery_cake,85,36.0,83.6,51,open,indoor_no_ac,12.7,0.0
bakery_cake,85,30.5,84.5,37,semi_covered,indoor_ac,19.3,0.0
fried_snacks,140,31.4,54.3,89,open,indoor_ac,4.4,1.8
raw_vegetable_salad,75,40.2,54.4,99,open,outdoor_shaded,18.2,0.0
chicken_curry,90,25.2,40.7,133,open,indoor_no_ac,3.6,0.0
fried_rice,125,28.1,51.4,87,semi_covered,indoor_no_ac,10.9,9.2
raw_vegetable_salad,75,26.5,74.4,136,open,outdoor_direct_sun,14.6,0.0
fried_rice,125,26.3,93.9,52,semi_covered,outdoor_shaded,24.4,5.6
fried_snacks,140,30.7,90.5,7,sealed,outdoor_direct_sun,6.8,70.9
noodles,110,38.0,94.7,149,semi_covered,outdoor_direct_sun,14.1,0.0
fish_curry,80,27.2,36.4,140,sealed,indoor_no_ac,14.5,0.0
curry_gravy,100,37.1,80.5,91,semi_covered,outdoor_direct_sun,15.4,0.0
paneer_dish,95,34.6,77.0,87,semi_covered,indoor_ac,5.7,0.0
pizza,95,33.0,68.6,143,open,outdoor_shaded,9.2,0.0
biryani,115,39.4,38.8,33,open,indoor_ac,20.8,8.2
pasta,105,27.5,69.8,142,semi_covered,outdoor_direct_sun,22.6,0.0
dal,110,32.5,36.2,59,semi_covered,outdoor_shaded,16.3,0.0
rice_meal,120,32.0,74.6,58,open,indoor_no_ac,19.6,0.0
bakery_cake,85,34.0,87.0,68,open,indoor_ac,18.7,0.0
paneer_dish,95,27.3,40.9,35,open,indoor_no_ac,15.2,0.0
biryani,115,27.7,74.0,121,semi_covered,indoor_no_ac,21.6,0.0
raw_vegetable_salad,75,31.1,70.5,12,open,indoor_ac,11.9,0.0
dal,110,41.8,62.4,91,sealed,indoor_ac,20.7,0.0
raw_vegetable_salad,75,27.2,53.4,89,semi_covered,outdoor_shaded,12.8,0.0
bread_items,170,33.2,70.8,60,semi_covered,indoor_ac,20.8,46.2
bread_items,170,36.3,78.1,118,semi_covered,indoor_no_ac,16.3,0.0
salad_cut_fruits,70,31.5,84.9,21,semi_covered,indoor_ac,17.9,0.0
curry_gravy,100,33.0,69.3,22,open,outdoor_shaded,13.0,7.9
raw_vegetable_salad,75,41.4,35.5,148,sealed,outdoor_shaded,11.6,0.0
salad_cut_fruits,70,34.0,38.8,16,sealed,indoor_ac,15.8,23.2
salad_cut_fruits,70,27.4,56.0,36,sealed,indoor_no_ac,17.2,0.0
fried_snacks,140,30.6,71.8,122,sealed,outdoor_direct_sun,11.8,0.0
dal,110,31.4,53.5,91,sealed,outdoor_direct_sun,21.9,0.0
raw_vegetable_salad,75,34.6,38.4,115,semi_covered,outdoor_direct_sun,4.6,0.0
fried_rice,125,41.1,91.5,55,sealed,outdoor_direct_sun,24.5,0.0
paneer_dish,95,37.9,72.6,130,open,indoor_ac,5.4,0.0
chicken_curry,90,39.4,55.9,13,semi_covered,outdoor_direct_sun,15.7,0.0
samosa_kachori,135,38.4,78.6,109,open,indoor_no_ac,5.5,0.0
fried_rice,125,27.3,72.1,138,open,outdoor_shaded,6.7,0.0
raw_vegetable_salad,75,40.4,45.4,141,open,indoor_no_ac,23.4,0.0
paneer_dish,95,38.5,45.4,80,semi_covered,outdoor_shaded,17.1,0.0
fried_snacks,140,26.8,53.8,121,sealed,indoor_ac,10.7,2.0
bakery_cake,85,27.5,84.7,67,semi_covered,outdoor_direct_sun,3.5,0.0
samosa_kachori,135,38.4,73.6,37,sealed,indoor_ac,13.2,45.8
chicken_curry,90,28.7,54.8,146,sealed,indoor_ac,12.5,0.0
fish_curry,80,33.6,87.0,47,semi_covered,outdoor_direct_sun,8.9,0.0
rice_meal,120,34.9,60.3,38,open,indoor_ac,8.3,17.8
fried_snacks,140,29.8,82.2,50,semi_covered,outdoor_shaded,13.3,34.0
fried_snacks,140,27.4,45.6,42,open,indoor_ac,16.4,45.2
dry_food_roti,180,26.7,86.5,29,semi_covered,indoor_no_ac,7.1,102.0
rice_meal,120,41.5,60.5,80,open,outdoor_direct_sun,11.6,0.0
noodles,110,39.8,55.7,69,semi_covered,indoor_ac,23.7,0.0
dairy_sweets,60,28.9,92.8,49,sealed,outdoor_shaded,4.9,0.0
samosa_kachori,135,33.2,48.9,91,sealed,outdoor_shaded,22.7,0.0
biryani,115,24.1,59.1,7,sealed,outdoor_shaded,15.3,68.3
dry_food_roti,180,26.5,88.3,110,sealed,indoor_no_ac,7.0,8.5
pasta,105,28.7,91.3,107,open,indoor_no_ac,18.6,0.0
raw_vegetable_salad,75,39.0,67.5,59,semi_covered,outdoor_direct_sun,22.6,0.0
milk_based_dessert,55,33.6,47.9,130,open,outdoor_direct_sun,24.3,0.0
dairy_sweets,60,37.4,84.8,28,sealed,indoor_no_ac,7.1,0.0
chicken_curry,90,24.1,36.2,39,sealed,indoor_ac,22.3,28.1
milk_based_dessert,55,33.5,66.9,71,semi_covered,outdoor_shaded,16.1,0.0
samosa_kachori,135,24.5,86.9,55,semi_covered,outdoor_shaded,3.1,29.7
bread_items,170,27.9,53.2,129,semi_covered,indoor_ac,18.2,5.9
dal,110,41.2,67.7,65,semi_covered,indoor_no_ac,12.8,0.0
fried_rice,125,32.3,57.6,82,semi_covered,outdoor_shaded,21.8,0.0
rice_meal,120,33.4,94.3,8,open,outdoor_direct_sun,8.3,0.0
samosa_kachori,135,35.8,62.0,130,sealed,indoor_ac,9.0,0.0
paneer_dish,95,25.8,57.9,124,sealed,indoor_ac,11.6,0.0
pizza,95,40.2,77.1,84,open,indoor_ac,4.6,0.0
bread_items,170,40.2,91.4,9,semi_covered,indoor_ac,22.3,79.2
fried_snacks,140,31.2,47.8,136,sealed,indoor_ac,8.2,0.0
fried_snacks,140,36.2,72.6,141,sealed,indoor_no_ac,8.4,0.0
dal,110,33.4,40.1,114,semi_covered,indoor_ac,16.8,0.0
fish_curry,80,38.5,62.4,141,sealed,outdoor_direct_sun,14.0,0.0
bread_items,170,41.7,66.7,74,sealed,outdoor_direct_sun,12.2,22.4
dal,110,24.2,45.0,88,open,outdoor_direct_sun,3.5,0.0
bakery_cake,85,41.8,51.9,72,semi_covered,outdoor_shaded,24.9,0.0
curry_gravy,100,31.2,75.2,42,semi_covered,indoor_no_ac,16.3,0.0
chicken_curry,90,28.5,92.4,118,sealed,outdoor_shaded,14.3,0.0
dairy_sweets,60,40.3,77.0,56,open,outdoor_direct_sun,11.3,0.0
rice_meal,120,26.7,48.2,140,semi_covered,outdoor_shaded,6.4,0.0
milk_based_dessert,55,40.0,77.9,18,semi_covered,outdoor_shaded,17.0,0.0
paneer_dish,95,40.2,83.2,36,semi_covered,indoor_no_ac,24.4,0.0
pizza,95,34.2,75.9,39,open,outdoor_shaded,14.1,0.0
rice_meal,120,33.5,65.9,57,open,indoor_ac,22.2,0.0
biryani,115,38.2,79.7,96,sealed,outdoor_direct_sun,21.8,0.0
samosa_kachori,135,32.9,35.1,6,sealed,indoor_ac,13.4,91.9
biryani,115,31.1,37.7,147,semi_covered,outdoor_direct_sun,16.9,0.0
rice_meal,120,25.0,80.3,60,sealed,outdoor_direct_sun,24.6,8.8
bread_items,170,31.4,65.5,145,sealed,outdoor_shaded,12.7,0.0
bread_items,170,39.0,36.2,18,sealed,indoor_no_ac,11.5,102.6
pasta,105,37.0,65.4,141,semi_covered,indoor_no_ac,12.3,0.0
fish_curry,80,35.9,62.4,109,semi_covered,indoor_no_ac,7.3,0.0
bakery_cake,85,26.1,49.9,70,open,indoor_no_ac,13.9,0.0
raw_vegetable_salad,75,35.4,86.0,25,semi_covered,indoor_ac,12.7,0.0
fish_curry,80,31.6,69.5,31,sealed,indoor_no_ac,17.2,0.0
curry_gravy,100,40.3,60.7,62,semi_covered,indoor_no_ac,9.7,0.0
bakery_cake,85,24.8,82.5,8,semi_covered,indoor_no_ac,5.3,34.5
salad_cut_fruits,70,41.3,77.1,120,open,outdoor_direct_sun,13.6,0.0
dry_food_roti,180,31.3,58.6,118,open,outdoor_direct_sun,10.0,0.0
noodles,110,38.4,78.7,83,semi_covered,outdoor_direct_sun,18.5,0.0
raw_vegetable_salad,75,39.5,81.0,52,open,outdoor_direct_sun,16.5,0.0
raw_vegetable_salad,75,41.4,37.6,114,open,indoor_no_ac,9.5,0.0
bread_items,170,24.5,50.1,84,semi_covered,indoor_ac,6.0,61.4
milk_based_dessert,55,35.3,71.8,120,sealed,indoor_ac,21.3,0.0
samosa_kachori,135,31.7,59.0,75,open,outdoor_direct_sun,12.9,0.0
paneer_dish,95,28.3,73.5,56,open,indoor_ac,5.3,0.0
fried_snacks,140,40.5,53.6,24,sealed,outdoor_direct_sun,12.5,55.8
dairy_sweets,60,33.6,86.2,69,sealed,outdoor_direct_sun,3.7,0.0
curry_gravy,100,30.7,48.5,60,open,indoor_ac,11.4,0.0
paneer_dish,95,28.6,66.2,40,semi_covered,indoor_ac,3.5,10.9
chicken_curry,90,26.8,86.9,142,open,outdoor_shaded,4.2,0.0
dry_food_roti,180,32.9,75.7,149,sealed,outdoor_shaded,18.8,0.0
noodles,110,27.4,56.4,18,sealed,outdoor_shaded,11.3,69.1
rice_meal,120,34.3,41.9,141,open,outdoor_shaded,16.1,0.0
biryani,115,28.5,86.3,144,semi_covered,outdoor_direct_sun,5.3,0.0
bread_items,170,26.5,67.6,85,sealed,indoor_ac,13.9,47.1
bakery_cake,85,40.6,47.6,149,sealed,indoor_ac,6.6,0.0
milk_based_dessert,55,25.6,81.8,10,semi_covered,outdoor_direct_sun,23.4,0.0
fried_snacks,140,27.4,83.2,143,semi_covered,indoor_ac,17.3,0.0
pasta,105,26.0,90.8,94,semi_covered,outdoor_shaded,7.2,0.0
milk_based_dessert,55,42.0,41.2,65,sealed,indoor_ac,14.1,0.0
dry_food_roti,180,30.2,63.5,87,semi_covered,indoor_no_ac,11.6,47.4
chicken_curry,90,36.9,36.0,83,open,outdoor_direct_sun,13.5,0.0
dairy_sweets,60,35.5,67.1,76,open,outdoor_shaded,3.6,0.0
raw_vegetable_salad,75,38.7,57.2,96,open,indoor_no_ac,19.6,0.0
bread_items,170,37.6,48.3,55,semi_covered,indoor_no_ac,4.3,76.9
fried_snacks,140,38.0,47.4,96,open,outdoor_direct_sun,7.2,0.0
dairy_sweets,60,35.0,91.7,128,semi_covered,indoor_ac,3.9,0.0
dairy_sweets,60,41.5,62.6,41,open,indoor_ac,23.9,0.0
biryani,115,25.2,78.3,125,sealed,outdoor_direct_sun,7.6,0.0
pizza,95,41.9,77.3,53,open,outdoor_shaded,5.3,0.0
milk_based_dessert,55,26.0,64.9,44,semi_covered,indoor_ac,21.7,0.0
fried_rice,125,30.9,65.7,24,semi_covered,outdoor_direct_sun,14.4,36.6
samosa_kachori,135,38.3,86.1,104,semi_covered,indoor_ac,13.9,0.0
pasta,105,24.9,40.4,135,open,outdoor_shaded,10.1,0.0
chicken_curry,90,39.2,77.8,128,semi_covered,indoor_ac,20.0,0.0
pizza,95,33.0,44.8,84,open,indoor_ac,11.3,0.0
noodles,110,24.4,75.9,54,sealed,outdoor_direct_sun,14.9,10.0
fish_curry,80,38.4,60.5,146,semi_covered,outdoor_shaded,8.6,0.0
salad_cut_fruits,70,38.4,42.2,139,open,outdoor_direct_sun,3.1,0.0
fried_snacks,140,38.8,41.0,41,sealed,outdoor_direct_sun,21.2,37.5
bakery_cake,85,29.1,66.8,79,open,outdoor_direct_sun,4.1,0.0
dairy_sweets,60,40.0,40.3,108,semi_covered,indoor_no_ac,9.8,0.0
rice_meal,120,25.1,83.9,87,sealed,outdoor_shaded,24.8,0.0
fish_curry,80,38.6,65.9,31,open,outdoor_direct_sun,13.3,0.0
noodles,110,40.1,64.0,123,open,indoor_no_ac,5.2,0.0
dry_food_roti,180,24.2,85.5,114,sealed,outdoor_direct_sun,4.8,19.2
raw_vegetable_salad,75,41.9,90.4,65,sealed,outdoor_direct_sun,12.1,0.0
biryani,115,30.1,94.6,18,open,outdoor_direct_sun,8.1,5.5
fried_snacks,140,24.1,39.4,22,sealed,outdoor_direct_sun,20.2,89.5
samosa_kachori,135,35.9,87.9,61,semi_covered,outdoor_direct_sun,13.6,0.0
pasta,105,29.9,72.4,93,open,outdoor_shaded,14.4,0.0
fried_rice,125,32.3,70.2,41,open,indoor_no_ac,18.2,10.8
dal,110,28.2,88.9,14,sealed,outdoor_direct_sun,16.6,32.5
rice_meal,120,39.0,62.8,102,sealed,indoor_no_ac,23.7,0.0
rice_meal,120,26.6,54.7,101,semi_covered,outdoor_shaded,8.2,0.0
salad_cut_fruits,70,25.2,74.4,87,sealed,outdoor_shaded,21.4,0.0
pizza,95,33.9,67.5,68,open,outdoor_shaded,23.8,0.0
rice_meal,120,37.4,70.3,134,open,indoor_no_ac,19.0,0.0
pizza,95,31.8,58.5,85,sealed,indoor_no_ac,19.3,0.0
fried_rice,125,29.8,66.9,45,open,outdoor_shaded,17.7,14.2
samosa_kachori,135,33.5,62.1,7,sealed,indoor_ac,18.3,82.2
biryani,115,36.6,91.3,103,semi_covered,outdoor_shaded,20.3,0.0
milk_based_dessert,55,38.6,43.5,134,sealed,outdoor_shaded,4.8,0.0
noodles,110,37.6,37.5,86,open,outdoor_direct_sun,13.1,0.0
dry_food_roti,180,40.0,74.3,94,semi_covered,outdoor_shaded,3.5,0.2
dry_food_roti,180,31.3,58.0,124,sealed,indoor_ac,14.8,19.7
chicken_curry,90,33.7,68.4,118,semi_covered,indoor_no_ac,5.7,0.0
milk_based_dessert,55,30.9,60.2,13,open,indoor_no_ac,15.7,0.0
paneer_dish,95,38.6,56.6,10,sealed,outdoor_direct_sun,19.5,27.5
fried_rice,125,41.4,44.7,59,semi_covered,outdoor_shaded,6.7,10.1
salad_cut_fruits,70,32.1,57.0,61,sealed,outdoor_shaded,13.3,0.0
raw_vegetable_salad,75,24.4,48.1,18,semi_covered,outdoor_shaded,7.6,27.0
pizza,95,33.1,71.5,138,open,indoor_no_ac,18.1,0.0
